Frame,Keypoint,X_mm,Y_mm,Z_mm
139,10,-814.279850940909,2938.1457551232,504.439701569248
139,11,-848.105565827123,2917.77759625119,502.52158825663
139,12,-751.622830220426,3064.02843708152,384.641450562106
139,13,-994.907073825181,2887.93262923,402.988963763353
139,14,-754.800227207757,3136.81180768704,144.772119621723
139,15,-1023.18792085465,2858.96364103304,159.934249138264
139,16,-804.78236399529,3203.01713338337,-51.8970800950248
139,17,-833.528734445121,2701.527048348,-8.89865235991798
139,18,-832.41802150857,3237.02890226659,-141.321115680399
139,19,-800.447575690379,2672.05595153955,-76.1507601354787
139,20,-823.789036843248,3201.83303585423,-117.55688166759
139,21,-769.947567091375,2661.87663064277,-60.425820608015
139,22,-818.443599454876,3181.57824861144,-95.1757349360158
139,23,-780.639582434122,2682.95647349614,-39.7515455685571
139,24,-774.093535918629,2992.40135673968,-85.2814959425606
139,25,-916.223128003004,2885.46265621058,-83.1027763734993
139,26,-714.584141311835,2896.55627400708,-449.29091537512
139,27,-886.689686153256,2922.97466820719,-478.929093420472
139,28,-907.471887323226,3157.49105871073,-751.917566892317
139,29,-862.31726882403,2922.06453812437,-855.927272310703
139,30,-962.873626040273,3219.17208784363,-781.961506311299
139,31,-878.868109909461,2968.5645526587,-907.789320971559
139,32,-864.102035147462,3062.13580540155,-909.019982480881
139,33,-765.488775771611,2772.94261471744,-919.82665985073
140,1,-836.465417998262,2944.35590646782,534.174130050136
140,2,-839.241763876276,2966.45800833257,570.802129694641
140,3,-832.780589835787,2981.54552984054,571.676213617607
140,4,-828.341156881937,2995.00962982714,572.065861176996
140,5,-861.080340342045,2940.41749265554,568.727936094277
140,6,-874.279999233021,2939.44627204119,569.347718996898
140,7,-886.335888475565,2937.14519219232,569.580667261679
140,8,-853.729926541678,3035.0826789419,564.073113196129
140,9,-928.177885722486,2954.0396794831,561.511703695918
140,10,-837.35381237897,2975.26628904914,504.058411730851
140,11,-867.373446207065,2947.96514688682,502.859628552664
140,12,-767.420027317057,3081.90728053502,377.20222511206
140,13,-1012.31026715643,2895.68946430915,390.090441222802
140,14,-778.2619894426,3165.88361447262,145.57719001797
140,15,-1027.1981382196,2851.82847479119,154.868126762493
140,16,-819.019914544493,3225.18852775656,-54.5713391141237
140,17,-857.414927133731,2739.12076034864,-26.0794465650068
140,18,-837.34213756672,3252.67724555625,-128.050438739877
140,19,-806.290173162212,2689.92862591833,-93.8352810229522
140,20,-828.50159264857,3219.70937211938,-122.04307838781
140,21,-782.010339407619,2694.18781225055,-79.453724689581
140,22,-827.465924312163,3202.52193732678,-98.84602956561
140,23,-800.037530352538,2723.06326908268,-59.2207355619058
140,24,-785.692452872653,3017.2494787506,-88.1841255006485
140,25,-930.460718823471,2906.94616401721,-86.1940745924139
140,26,-777.861939220203,2983.95849604768,-466.074484234979
140,27,-896.183913448412,2938.07090832889,-484.111063109771
140,28,-950.214272964724,3211.24820290922,-776.117597352325
140,29,-871.532991039003,2925.83472748597,-857.769812232301
140,30,-1016.75623130905,3283.41122843915,-819.997488210713
140,31,-886.714928247238,2973.51154917164,-912.406354040955
140,32,-900.174053678034,3107.64826446916,-921.137352023491
140,33,-763.994205239338,2770.97238238214,-917.280018239476
141,1,-856.001943718924,2978.13487890207,530.806718300835
141,2,-854.830259237345,3001.62688465372,565.759476476997
141,3,-849.846759526522,3017.70458238457,566.067115213357
141,4,-847.939451951166,3033.89325076292,566.901234614278
141,5,-881.433904399724,2976.04120484916,565.878859806891
141,6,-895.713352788572,2971.90112342296,566.448635404902
141,7,-908.969065899608,2971.11062322056,567.256447791098
141,8,-867.731837914569,3070.07704071265,558.767606534229
141,9,-949.176770856869,2992.38461038482,559.516351474836
141,10,-856.093020656366,3014.33873129228,500.637218019101
141,11,-886.237425194154,2982.63002543663,499.498548533581
141,12,-795.596946028331,3130.92010459496,374.195081893378
141,13,-1033.8328848322,2946.91708835711,379.626317806022
141,14,-791.46761644146,3198.72484415195,140.057967366694
141,15,-1064.00150974735,2912.11423474306,144.911482686347
141,16,-827.922431940904,3245.82602796313,-52.7292525742944
141,17,-905.484357499391,2788.98450321395,-32.1207623582745
141,18,-852.626183829622,3273.69062034618,-113.912576148495
141,19,-866.716340986663,2741.08758345601,-105.829268233396
141,20,-842.507195596878,3240.70496947957,-116.779459132238
141,21,-837.404809771946,2741.61411486853,-93.0048724933542
141,22,-842.974630916248,3223.87041811261,-93.611308663056
141,23,-850.754701377676,2770.2516043885,-71.2993819515558
141,24,-803.862171149274,3048.21018569738,-89.0626262744035
141,25,-948.578510484462,2946.74694394542,-87.9803245278038
141,26,-838.64304624882,3083.93508450075,-483.659450168219
141,27,-907.678507869943,2954.20491505411,-484.866193233717
141,28,-985.168128641104,3262.54982478877,-820.825648702411
141,29,-871.003179546932,2923.99783086554,-855.419846352987
141,30,-1047.24178235707,3332.17250303265,-874.774378359751
141,31,-886.472646303158,2972.11148786281,-912.926416061054
141,32,-908.089211048224,3116.36707972451,-929.693812985639
141,33,-761.609912616354,2769.98298529167,-912.942398290636
142,1,-880.256787233777,3020.56806384635,527.180136303298
142,2,-874.010523860499,3041.17069287939,562.109721189627
142,3,-868.399312337189,3054.70428486507,562.067072265436
142,4,-866.368570676229,3072.01685514382,562.755544671645
142,5,-903.794972153863,3016.39538278602,562.890103172992
142,6,-918.166860709391,3011.13111026624,563.172641000363
142,7,-931.176139509983,3008.15751956504,563.321840871294
142,8,-879.989046137889,3100.56059588338,551.825312006407
142,9,-967.962697682123,3025.92167026539,552.871314695481
142,10,-876.295559434919,3051.75497493206,495.883247504512
142,11,-906.435837135718,3020.00919605386,494.483126262672
142,12,-800.580199157128,3154.8316845928,366.006913753061
142,13,-1039.15515800655,2954.43432216781,377.596661945427
142,14,-773.860026101751,3199.42904512457,132.041459221228
142,15,-1092.39375284671,2948.35344397165,137.482056229291
142,16,-798.79690470718,3231.08295411391,-84.0633299800253
142,17,-960.26990944186,2841.91502847653,-57.68575257428
142,18,-812.218108754001,3249.89164632482,-163.430638755258
142,19,-930.851274564508,2800.9409339248,-131.030747395715
142,20,-818.547104203454,3231.4891456419,-164.386245256918
142,21,-895.271656296876,2793.76657547958,-117.819712346019
142,22,-820.993811183193,3215.59016535389,-134.3644701581
142,23,-900.166120306931,2815.81750117503,-94.8033207576406
142,24,-809.502769359953,3070.11676799504,-90.0696926438214
142,25,-957.381031507221,2964.7230515465,-90.3488699112524
142,26,-878.822822093846,3138.1416070555,-477.517024143307
142,27,-907.907923810251,2967.87754125767,-486.251550491586
142,28,-1014.85239912277,3295.90144605733,-819.883594583621
142,29,-870.764927005742,2924.76731425372,-855.703347553368
142,30,-1075.77925871209,3359.5597464474,-872.582316505825
142,31,-890.106579050061,2973.00337016601,-914.306325533631
142,32,-960.822735167727,3167.72319614459,-922.776432434611
142,33,-751.711259509032,2766.58663259664,-909.092447838427
143,1,-903.075620020721,3063.66945697018,525.885611383673
143,2,-894.280800356953,3080.33297956958,560.488320512984
143,3,-887.896562082381,3093.35812811225,560.341326185377
143,4,-886.30066884129,3111.53237444737,560.776034059422
143,5,-928.505843334495,3062.2491929451,562.841175494213
143,6,-944.415161671238,3061.37124255696,563.979821631704
143,7,-957.749789144108,3056.46117595711,563.860180016913
143,8,-896.477366254033,3133.79743568416,547.827091117608
143,9,-986.67924474973,3064.05152650004,549.979335247485
143,10,-894.830323607781,3085.25282215056,493.030808713103
143,11,-925.519239933939,3057.26076339153,491.735125670038
143,12,-812.506288870609,3185.25054766898,360.908463145214
143,13,-1048.84498795733,2969.91256275079,369.626064322199
143,14,-767.351387324897,3205.41172826504,116.757290169514
143,15,-1107.84810851766,2958.72066089947,125.206695173399
143,16,-783.486117026684,3223.57431707804,-123.013135024903
143,17,-1040.73162429418,2906.74149065829,-95.8028282677401
143,18,-795.802986260094,3247.55798227357,-201.119329603796
143,19,-1027.99035991301,2882.10250621937,-170.868464810264
143,20,-796.758284943404,3216.72064724126,-200.81214265715
143,21,-990.38725963869,2871.11466283074,-159.756783939659
143,22,-802.118096496352,3200.36813860684,-173.063369808671
143,23,-986.963928198257,2886.94395653751,-134.674999470659
143,24,-832.798504325852,3099.63717177806,-98.2617159944553
143,25,-969.987059272538,2989.11625188348,-96.3592007664809
143,26,-922.911891012269,3179.14789742132,-485.401929133289
143,27,-909.512948129144,2986.97674913608,-489.046674873523
143,28,-1051.74659148645,3318.96191844595,-810.562422011816
143,29,-871.030937920804,2925.63625482542,-856.422006072369
143,30,-1123.1657106834,3374.65994366045,-862.106351482301
143,31,-893.990620683846,2974.88077797522,-918.914743257111
143,32,-987.969647752698,3207.78134063937,-905.707097648484
143,33,-744.703213463775,2763.41800479831,-901.172793806069
144,1,-922.519119405946,3104.67371085053,518.450188354377
144,2,-911.954465379527,3115.98494372671,554.248862357171
144,3,-905.31845850762,3129.40175517283,554.517964929537
144,4,-903.0496144127,3145.31538529162,554.995672248091
144,5,-947.338752238511,3103.46016729979,557.168328841007
144,6,-963.047211895401,3102.85148664414,558.558753476813
144,7,-977.149716222309,3100.72580904889,559.424405074001
144,8,-911.161655581075,3165.21535604399,542.304197988814
144,9,-1003.88265608438,3105.30384396286,545.627990567991
144,10,-911.5988238357,3117.77870569109,487.270528799553
144,11,-945.416964688531,3100.31408233207,486.031180307435
144,12,-825.352008457191,3219.6795795973,358.438935135075
144,13,-1076.66167096317,3019.36628963991,355.666957905664
144,14,-767.563674942188,3220.78065585222,108.119174171266
144,15,-1139.4427327892,3012.57633502145,103.040623519879
144,16,-782.128504144706,3235.24720720441,-127.905941598411
144,17,-1108.58733326659,2970.59966055261,-130.018883467107
144,18,-789.916051378291,3249.60781453705,-204.656625667868
144,19,-1107.87938446154,2948.29337655024,-207.068552624041
144,20,-797.456810882282,3224.59676392134,-205.870650533107
144,21,-1077.64121004674,2949.95755244937,-202.570905713493
144,22,-795.177336608101,3204.49883308987,-178.78960810011
144,23,-1071.2105436627,2967.0307092636,-175.304779720022
144,24,-858.586336718517,3135.71963873325,-104.10173889177
144,25,-995.627222907407,3028.66003728122,-99.9987370640038
144,26,-962.552120689842,3219.61603564679,-484.290492585973
144,27,-907.969010251587,2987.84908565924,-487.907403809724
144,28,-1067.86726686263,3328.56031391888,-835.537820152187
144,29,-869.612612919406,2923.74160249854,-855.740957604921
144,30,-1127.44444646362,3370.27029533308,-888.843320163699
144,31,-893.661070765541,2973.68747681936,-922.394872180624
144,32,-970.709690788934,3196.31573785463,-914.112782559478
144,33,-725.795969549291,2749.29839148082,-887.430185799322
145,1,-922.38236783767,3119.75839924129,512.992730121896
145,2,-920.206922477232,3142.47322090519,550.19811941932
145,3,-916.97102549928,3158.17319733945,551.288994415791
145,4,-915.868121880194,3175.75360246214,552.08997039523
145,5,-948.160569799892,3120.47576059922,550.493322915917
145,6,-962.481255567602,3120.28559988285,551.453812107733
145,7,-975.112982037817,3114.8864746358,551.129131548767
145,8,-931.306485246012,3202.97891337493,540.087836824932
145,9,-1014.57781896615,3129.6802394574,538.295256618328
145,10,-919.66482151977,3144.09289597779,482.068282356104
145,11,-948.684482896217,3117.09413321412,480.373602023124
145,12,-862.266985307808,3276.59008586231,344.460951737849
145,13,-1107.9551946905,3087.32972141527,338.934374351455
145,14,-795.159687089325,3263.67063696808,100.433098495428
145,15,-1178.84361034618,3092.59531565898,83.590926333124
145,16,-753.986234289415,3218.28614716875,-115.703496961303
145,17,-1188.95855434726,3056.09417217481,-154.10480880978
145,18,-741.879111778039,3217.60502049186,-190.04745467514
145,19,-1194.5216252994,3038.85110956145,-231.044127160994
145,20,-742.164140714061,3178.22134932654,-185.47639214721
145,21,-1162.90866333202,3040.6669381592,-230.864220473357
145,22,-751.660604104239,3170.19696052398,-161.324549510002
145,23,-1155.00956360775,3057.07016711895,-202.168871169859
145,24,-901.256813340503,3228.32823208593,-108.867688874423
145,25,-1035.26542638343,3103.87395288714,-103.627071128228
145,26,-977.678652474072,3259.64945029739,-487.621643778278
145,27,-920.622686928458,2999.4237017433,-474.419327368514
145,28,-1074.97800862845,3331.17423151425,-843.006207254194
145,29,-883.196084779348,2946.39491591647,-853.385697476596
145,30,-1150.96485902316,3385.53804850515,-899.445871502087
145,31,-909.456445472966,2993.97803356704,-927.627659191698
145,32,-982.331874155921,3216.45717550364,-915.581740936193
145,33,-735.836041869934,2780.1272303399,-878.310937104236
146,1,-937.074254011764,3153.46750029587,515.870223062275
146,2,-939.005048268499,3180.03886722324,552.916185097742
146,3,-935.351924203047,3193.49998933536,553.228978536683
146,4,-934.800961276693,3212.73951621987,554.3336141367
146,5,-962.468053636583,3152.41790289573,552.025333033723
146,6,-975.157593662245,3147.97086946542,552.178069323378
146,7,-987.860125126571,3141.80875118066,551.964711730401
146,8,-954.164885990911,3244.56994730102,543.765469055986
146,9,-1035.84395280555,3166.14511899947,542.778369039235
146,10,-938.562398710865,3185.87242659302,484.424486497872
146,11,-966.269087639506,3154.32550274582,482.168042958416
146,12,-890.558247781273,3313.34427096321,343.947731925486
146,13,-1137.69597897242,3136.50836028376,344.600994330506
146,14,-835.014364989149,3315.3464749964,103.626169054376
146,15,-1232.71396619449,3160.47030659733,88.8584651935185
146,16,-745.504464191095,3218.47866349155,-100.317501978713
146,17,-1241.34559104224,3120.4842500643,-151.12212035084
146,18,-723.871994329717,3200.81388742379,-169.72617928356
146,19,-1250.3121257266,3107.63233240587,-226.652899618313
146,20,-717.192301889191,3160.87871572145,-162.103487404823
146,21,-1227.19081293104,3107.17161883215,-226.293795691792
146,22,-730.898878154901,3159.75247189469,-142.681016822696
146,23,-1217.92948611323,3120.99026920111,-198.735605319226
